caption,channelTitle,commentCount,defaultLanguage,definition,dislikeCount,duration,favoriteCount,licensedContent,likeCount,publishedAt,regionRestriction,title,vidId,viewCount,request_token,letter_search,contentRating,year,month,month_day,year_day,week_day,view_log,comment_log,like_log,dislike_log,view_class,week,description_sentiment,description_wordcount,tags_sentiment,tags_wordcount,title_sentiment,title_wordcount,title_featuring,title_length,lv_ratio,comment_view_ratio,like_dislike_ratio,is_weekend,is_friday,alt_words,blues_words,christian_words,classical_words,country_words,dubstep_words,edm_words,extended_words,folk_words,halloween_words,hit_words,italian_words,jazz_words,kpop_words,latin_words,love_songs,other_rock_words,pop_words,rap_words,remix_words,reggae_words,romanian_words,relax_words,rock_words,trap_words,like_baseline_delta,comment_baseline_delta,dislike_baseline_delta,ld_baseline_delta,k_class,db_class
0,LuisFonsiVEVO,413390,xxNoneFoundxx,1,576708,229,0,1,5755313,2017-04-17 04:00:01,0,"Luis Fonsi, Daddy Yankee - Despacito (Remix Audio) ft. Justin Bieber",72UO0v5ESUo,633857377,CKwCEAA,v,0,17,4,17,107,0,8.801991549127928,5.616359966734068,6.7600689475099305,5.760955975915419,8,16,0.3333333333333333,81,0.06818181818181818,14,0.0,10,1,68,0.7680158416170821,0.638078318456295,1.1734283295639578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.9184235542488092,1.3271436179425484,1.8095942160519842,0.8751833655994653,0,-1
0,Ozuna,113029,xxNoneFoundxx,1,157017,270,0,1,2432222,2016-09-16 16:00:35,0,Ozuna - Dile Que Tu Me Quieres (Video Oficial) | Odisea,WAcnWtZjDWE,594604312,CMgBEAA,k,0,16,9,16,260,4,8.77422805433245,5.053189885289951,6.38600321244889,5.195946675380599,8,37,-0.4,39,-0.6999999999999998,13,0.0,10,0,55,0.7278136803494267,0.5759127588203999,1.2290355562552266,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.1303869680659262,0.0997274599752032,0.16411150479104386,0.2967681610307217,1,20
1,jbalvinVEVO,73904,xxNoneFoundxx,1,111248,305,0,1,1660674,2016-05-13 15:00:01,0,J Balvin - Bobo,0GvLP2C2w9U,511835216,CGQQAA,j,0,16,5,13,134,4,8.709130163513494,4.868667944902472,6.220284386276393,5.04629221204154,8,19,0.0,34,0.09659090909090907,25,0.0,3,0,15,0.7142256769035317,0.5590303340854331,1.2326445090582452,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.4508597745421367,-0.19583935967384106,-0.0995627136492618,0.35914532298131624,0,22
0,DaddyYankeeVEVO,51307,xxNoneFoundxx,1,74868,253,0,1,1411210,2015-05-08 21:28:32,0,Daddy Yankee - Sígueme y Te Sigo- Daddy Yankee - Video Oficial),EfF9EE6ZR5E,501493366,CJYBEAA,y,0,15,5,8,128,4,8.700265192334205,4.710176621524694,6.149591645260414,4.874296231677988,8,19,0.75,41,0.0,22,0.0,11,0,63,0.7068280689511409,0.5413831092958896,1.2616368298041258,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.639189370705707,-0.5392659367885927,-0.5992358701580259,0.05108007689958216,0,22
0,Ozuna,55697,xxNoneFoundxx,1,126122,239,0,1,2001739,2018-06-28 15:01:43,0,Vaina Loca - Ozuna x Manuel Turizo (Video Oficial),bx-fuY7LpSU,479375998,CMgBEAA,q,0,18,6,28,179,3,8.680676285439999,4.745831803458583,6.301407450641215,5.100790849025414,8,26,-0.4,25,-0.6999999999999998,13,0.0,8,0,50,0.7259120422691598,0.5467122200396659,1.235378520145596,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.12926775449895248,-0.4209243944769999,0.15197486367321314,0.28349282383294283,1,20
1,KarolGVEVO,100338,xxNoneFoundxx,1,172189,153,0,1,2160782,2018-05-11 04:00:00,1,Karol G - Mi Cama,8-mloCL49vs,416073387,CDIQAA,g,0,18,5,11,131,4,8.619169938218631,5.001465440147778,6.334610953383563,5.236005403843009,8,19,0.0,12,0.25,15,0.0,4,0,17,0.7349444318640235,0.5802722856142523,1.2098174972726767,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.13850886514270838,0.27728408002022564,0.7489547541687884,0.6080348203599586,0,38
0,HeadConcussionTV,58850,xxNoneFoundxx,1,93796,304,0,1,1612722,2017-08-02 15:00:00,0,Rvssian - Si Tu Lo Dejas FT Bad Bunny X Farruko X Nicky Jam X King Kosa,1AlOPDR46Zg,401120394,CGQQAA,x,0,17,8,2,214,2,8.603274743199558,4.769746467179454,6.20755951043212,4.97218431796362,8,31,0.1623737373737374,80,-0.3499999999999999,10,-0.6999999999999998,16,1,71,0.7215344965402709,0.5544105715035652,1.248457240011258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.20006529261703065,-0.219230341749554,-0.010633822061241568,0.19291407188755086,0,22
0,planbVEVO,40505,xxNoneFoundxx,1,79717,215,0,1,804587,2013-12-18 17:01:00,0,Plan B - Candy,9FWgcBfs5A0,356228502,CDIQAA,b,0,13,12,18,352,2,8.551728664610984,4.607508636507978,5.905573011240617,4.901550946476504,8,51,0.0,8,0.0,7,0.0,3,0,14,0.6905706720653141,0.5387809666570581,1.2048376270547303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.967229470478112,-0.4899333425554284,-0.0730020966733542,0.911064250396122,0,22
0,RickAstleyVEVO,543136,xxNoneFoundxx,1,148048,213,0,1,3203696,2009-10-25 06:57:33,1,Rick Astley - Never Gonna Give You Up (Video),dQw4w9WgXcQ,481551253,CMgBEAA,m,0,9,10,25,298,6,8.68264251723521,5.7349085895412815,6.505651298989518,5.170402544823388,8,43,-0.06533189033189035,341,0.1392857142857143,29,0.0,8,0,45,0.7492708914452801,0.6605026727931476,1.2582485101673526,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.4794188483511538,1.8238144838561852,0.3590419706942471,-0.1287222767908619,0,-1
1,1theK (원더케이),459394,en,1,162517,295,0,0,4382740,2016-05-01 15:00:00,0,[MV] BTS(방탄소년단) _ FIRE (불타오르네),ALj5MKjy2BU,422845815,CGQQAA,a,0,16,5,1,122,6,8.626182036638527,5.66218531871293,6.6417457074975506,5.210898796822779,8,17,0.4203612479474548,233,0.11818181818181818,58,0.0,4,0,30,0.7699519531685797,0.656395296860601,1.2745873536341177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0427568451113614,1.7659603545498217,0.6512514152316733,-0.4096570359378277,0,10
0,TheSoundYouNeed,22261,xxNoneFoundxx,1,66544,394,0,0,1278256,2013-05-06 13:20:22,0,Tom Odell - Another Love (Zwette Edit),4ZHwu0uut3k,385848376,CDIQAA,v,0,13,5,6,126,0,8.586416676684657,4.347544669645012,6.106617839936244,4.8231089030208585,8,19,0.25,114,0.2,17,0.5,6,0,38,0.7111951434313691,0.5063281731307342,1.2661165158662466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.4575116223988501,-1.146939152405134,-0.4163654677907385,0.0491102075661301,0,10
0,mongchilde,62634,xxNoneFoundxx,0,67844,361,0,0,1621615,2010-07-05 16:00:59,0,Pink Floyd - Another Brick In The Wall (HQ),YR5ApYxkU-U,358615683,CJYBEAA,u,0,10,7,5,186,0,8.554629278230701,4.796810147969161,6.209947752943894,4.831511445479724,8,27,0.16906832298136648,187,-0.125,38,-0.1,8,0,43,0.7259166412677391,0.5607268289434577,1.285301260903316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.060052491863530975,-0.06511280779065018,-0.2958884423252737,-0.23479059729026586,0,10
0,DrDreVEVO,238895,xxNoneFoundxx,1,68739,457,0,1,1831874,2011-02-24 22:47:48,0,"Dr. Dre - I Need A Doctor (Explicit) ft. Eminem, Skylar Grey",VA770wpLX-Q,342673066,CJYBEAA,q,0,11,2,24,55,3,8.53487997035556,5.378207060193019,6.2628955987059625,4.837203209825633,8,8,0.043181818181818175,36,0.1640151515151515,19,-0.05,11,1,60,0.7338000792581801,0.6301444283778211,1.2947348554603564,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1530622848048109,1.294176009982805,-0.2195951581232824,-0.3753218476828185,0,-1
1,1theK (원더케이),82209,xxNoneFoundxx,1,33471,220,0,0,1877656,2015-04-29 15:00:01,0,[MV] BTS(방탄소년단) _ I NEED U,NMdTd9e-LEI,154626270,CDIQAA,u,0,15,4,29,119,2,8.189283279665322,4.9149193654278305,6.273616029364455,4.524668687798298,8,18,0.12904040404040404,251,0.06818181818181818,45,0.0,5,0,26,0.7660763237904312,0.6001647760350394,1.3865360012507777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.128988520446064,0.8987975104699197,-0.14517335028870065,-1.2938145394881508,0,10
1,The Vibe Guide,6597,xxNoneFoundxx,1,10240,354,0,0,332543,2013-08-20 07:19:14,0,Ed Sheeran & Passenger - No Diggity vs. Thrift Shop (Kygo Remix),PEQxWg92Ux4,100744773,CGQQAA,v,0,13,8,20,232,1,8.003222522642972,3.819346484080453,5.521847810406919,4.010299956639812,8,34,0.3901515151515152,52,0.4125,31,0.0,11,1,64,0.6899530526340271,0.4772260765303772,1.3769164077775409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.6231273974931589,-1.2376290576900588,-1.1637872679320516,-0.5298128900557323,0,-1
0,RedOne,40542,xxNoneFoundxx,1,20690,234,0,0,616712,2016-06-09 16:08:44,0,RedOne - Don't You Need Somebody [Friends of RedOne's Version],6fBZBntjEOA,81589682,CJYBEAA,r,0,16,6,9,161,3,7.9116352404475645,4.607905169308618,5.790082399023159,4.315760490665735,7,23,0.0,87,0.0,26,0.0,9,0,62,0.7318439517309713,0.5824213363314696,1.3416134680193987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4334059689171465,0.729342043339812,0.0436313510615264,-0.3973190558978286,0,10
0,R-chord謝和弦,4226,xxNoneFoundxx,1,6303,235,0,1,162818,2015-06-04 12:00:38,0,謝和弦 R-chord – 愛不需要裝乖 Love Doesn't Need To Pretend feat. 王詩安 Diana(華納 Official 高畫質 HD 官方完整版 MV),QOjR0s2Wk30,67740214,CPoBEAA,r,0,15,6,4,155,3,7.830846564302592,3.625929492716295,5.211702415716241,3.799547307125616,7,23,0.0,25,0.4,22,0.5,16,1,94,0.6655349933012497,0.4630316100490746,1.3716640416457744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.0848798972736866,-1.3492206698871076,-1.2944965993899291,-0.1907318464492405,0,10
0,OK Go,29189,xxNoneFoundxx,1,6287,234,0,1,332579,2010-03-02 07:00:15,0,OK Go - This Too Shall Pass - Rube Goldberg Machine - Official Video,qybUFnY7Y8w,60238731,CN4CEAA,v,0,10,3,2,61,1,7.779875814362922,4.46521921653919,5.52189482313951,3.798443460350188,7,9,0.2,104,0.3333333333333333,12,0.5,13,0,68,0.7097664480640153,0.5739447933469152,1.4537256854760274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.013109638909489955,0.6557671945022243,-1.1459020896504917,-1.1325642470114698,0,10
0,OneRepublicVEVO,10872,xxNoneFoundxx,1,7852,250,0,1,284031,2013-10-07 07:00:01,0,OneRepublic - Something I Need,qKCGBgOgp08,50739776,CJADEAA,z,0,13,10,7,280,0,7.7053485456177055,4.036309443724438,5.453365742843548,3.8949802909279687,7,41,0.5129870129870129,43,0.0,5,0.0,4,0,30,0.7077377110922599,0.5238321692819496,1.4001009852463973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.015635023494116853,-0.17742157378615764,-0.628408001415323,-0.6125008140044657,0,-1
0,OK Go,22251,xxNoneFoundxx,1,8079,234,0,1,372929,2012-02-05 19:00:00,0,OK Go - Needing/Getting - Official Video,MejbOFk7H6c,41224763,CN4CEAA,v,0,12,2,5,36,6,7.615158167577003,4.347349533731457,5.571626156625639,3.9073576081311727,7,5,0.18729128014842306,167,0.3333333333333333,18,0.5,6,0,40,0.7316494331461041,0.5708810556609489,1.4259319763901668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5861891202999957,0.7013412167658071,-0.321642450080008,-0.918035554211074,0,10
1,missA,29016,en,1,8611,231,0,1,281083,2012-10-15 03:02:37,0,miss A “I don't need a man(남자 없이 잘 살아)” M/V,EkSOOiMDGiY,39902314,CMgBEAA,t,0,12,10,15,289,0,7.600998081859455,4.462637542572378,5.448834580116687,3.9350535892310647,7,42,0.0,37,0.35,55,0.0,10,0,43,0.7168577759703527,0.5871120469327457,1.384691327972848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2556842431128838,0.990379739022761,-0.19470672727745253,-0.4548417488033654,0,10
0,smokieVEVO,5266,xxNoneFoundxx,0,7498,207,0,1,124865,2015-06-23 20:54:43,1,Smokie - Living Next Door to Alice (Official Video) (VOD),Z6qnRS36EgE,39486820,CKwCEAA,f,0,15,6,23,174,1,7.5964521600201245,3.7214808547700495,5.096440721504549,3.874945436085532,7,26,0.021547619047619045,179,-0.033928571428571426,19,0.0,9,0,57,0.6708974945339545,0.4898972278606689,1.3152290285287145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.791368669619496,-0.6858488061014568,-0.3650127980113594,0.4401314822934375,0,-1
0,seenavvv,9135,xxNoneFoundxx,1,6895,396,0,0,200068,2012-03-11 08:16:43,0,Reflekt - Need To Feel Loved (Adam K & Soha Vocal Mix) FULL HD,OsJSwGc4lsA,36409271,CMgBEAA,k,0,12,3,11,71,6,7.5612119834149425,3.9607085516885565,5.301177630691296,3.8385342705118686,7,10,0.3108333333333333,30,0.4033333333333333,24,0.5249999999999999,13,0,62,0.7011015750278006,0.5238192713517528,1.3810421523172656,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.07960288713513032,-0.07493202829987622,-0.37131816682571905,-0.2903296064580033,0,10
1,TheWeekndVEVO,132992,xxNoneFoundxx,1,126725,298,0,1,2628040,2017-03-10 05:00:03,0,The Weeknd - I Feel It Coming ft. Daft Punk,qFLhGq0060w,454334730,CMgBEAA,l,0,17,3,10,69,4,8.657375936178168,5.123825517205046,6.419631971103524,5.102862299895438,8,10,1.0,56,0.06818181818181818,15,0.0,9,1,43,0.7415216826009169,0.5918450989049897,1.2580453074806792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.28979679887307186,0.4827243797821493,0.22778181596197145,-0.06705956962823863,0,16
0,DaftPunkVEVO,141288,xxNoneFoundxx,1,61612,249,0,1,1778723,2013-04-19 06:55:07,1,"Daft Punk - Get Lucky (Official Audio) ft. Pharrell Williams, Nile Rodgers",5NV6Rdv1a3I,384662766,CN4CEAA,p,0,13,4,19,109,4,8.585080150166085,5.150105277523776,6.250108320799996,4.789665306746112,8,16,0.20512820512820512,126,0.22222222222222213,31,0.3333333333333333,11,1,74,0.7280197984731782,0.5998901801078866,1.304915462881486,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.022460383910778998,0.6800765813024137,-0.5146784363766361,-0.4918270772902225,1,-1
0,PTXofficial,180790,xxNoneFoundxx,1,91556,296,0,0,2759232,2013-11-05 05:03:40,0,[Official Video] Daft Punk - Pentatonix,3MteSlpxCpo,291612607,CGQQAA,v,0,13,11,5,309,1,8.46480629547646,5.257174404762536,6.440788218088398,4.961686810478313,8,45,0.16247009569377985,332,0.3333333333333333,35,0.0,5,1,39,0.7608902074380975,0.6210625761834546,1.2981045487366214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8792384373636332,1.1524112934255275,0.3701044697016029,-0.5244391558475796,0,16
0,DaftPunkVEVO,45659,xxNoneFoundxx,1,39716,340,0,1,1206306,2013-12-06 08:00:01,1,Daft Punk - Instant Crush (Video) ft. Julian Casablancas,a5uQMwRMHcs,232917089,CKwCEAA,p,0,13,12,6,340,4,8.36720135365333,4.659526395563377,6.08145748794892,4.598965502023629,8,49,0.0927295918367347,170,0.01948051948051948,31,0.0,8,1,56,0.7268209800274024,0.5568799170261287,1.3223533608314668,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.06543935440752117,-0.020445592631837727,-0.4483815536578539,-0.5149600320974769,1,-1
0,RecordMakers,37474,xxNoneFoundxx,1,23194,257,0,1,778085,2011-09-21 12:21:20,0,Kavinsky - Nightcall (Drive Original Movie Soundtrack) (Official Audio),MV_3Dpw-BRY,147233940,CJADEAA,p,0,11,9,21,264,2,8.168007934021022,4.573730052453566,5.891027043023803,4.3653756528261525,8,38,0.1965909090909091,50,0.0,19,0.375,8,0,71,0.7212317973500934,0.5599566123587211,1.349489141721387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0368362772080324,0.1636634507255212,-0.5689885699873802,-0.6064660682007359,0,16
0,pantera,39623,xxNoneFoundxx,0,22156,316,0,1,576702,2009-10-27 01:35:58,1,Pantera - Walk (Official Video),AkFqg5wAuFk,105391869,CKwCEAA,w,0,9,10,27,300,1,8.022807106278359,4.597947354446381,5.760951457544862,4.345491356474646,8,44,0.6,69,0.018181818181818167,18,0.0,4,0,31,0.7180717897400961,0.5731095480094733,1.325730736746542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0422554595143913,0.4950967861292551,-0.1968899412340887,-0.2398809552149951,0,16
0,Rodrigo Lima,5195,xxNoneFoundxx,0,5431,202,0,0,168756,2013-09-05 02:16:09,0,Arctic Monkeys - R U Mine?,ngzC_8zqInk,49695530,CMgBEAA,r,0,13,9,5,248,3,7.6963173266882805,3.715585551893197,5.2272592228101304,3.7348798027926273,7,36,-0.21625,84,0.2571428571428572,33,0.0,5,0,26,0.6791896696727572,0.4827744743591556,1.3995789687533258,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.6707595356524719,-0.8893371739941358,-1.0911993417493633,-0.4087636776610218,0,-1
0,Green Day,18550,xxNoneFoundxx,1,6745,309,0,1,211684,2012-08-16 23:50:03,0,"Green Day: ""Oh Love"" - [Official Video]",IWwMqa-_210,34416104,CGQQAA,o,0,12,8,16,229,3,7.5367617054143174,4.268343913951065,5.325688033388752,3.828981954007924,7,33,0.15857683982683982,38,0.08999999999999997,19,0.15,6,0,39,0.7066281569659877,0.56633658868168,1.3908887786253932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.060851794957084974,0.6709589764848618,-0.3276376501886991,-0.3895487120450336,0,16
0,elojabbourdoukan,6244,xxNoneFoundxx,0,2826,221,0,0,56086,2008-09-07 16:54:55,0,Katy Perry Hot 'n Cold Lyrics,A_FreDrOFd0,24923730,CJYBEAA,n,0,8,9,7,251,6,7.396613037874602,3.79546289439038,4.7488544676459385,3.45117215751254,7,36,0.0,0,0.12361111111111113,18,-0.175,5,0,29,0.642030946235699,0.513135251899158,1.3760120477642916,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.2906948342225997,-0.13728438117640454,-1.0654310843108354,0.24773129283120784,0,-1
0,Daughter,4754,xxNoneFoundxx,1,4142,295,0,0,141265,2013-04-28 11:14:22,0,"Daughter - ""Get Lucky"" (Daft Punk cover)",T5Cp55MvX54,19226532,CMgBEAA,a,0,13,4,28,118,6,7.2839009551126335,3.677059177392161,5.150034573810801,3.617210094557434,7,17,0.2294372294372294,49,0.15656565656565655,15,0.3333333333333333,6,1,40,0.7070434655204844,0.504820040806733,1.4237587641258946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2232209015975531,-0.19191341114024554,-0.22149649131426968,-0.4486030714271339,0,16
0,TheSoundYouNeed,2837,xxNoneFoundxx,1,3273,3058,0,0,102024,2013-06-15 20:38:35,0,TSYN x Musique Chic Summer Tape // By Klingande,ismvoxh7NPU,16898874,CMgBEAA,x,0,13,6,15,166,5,7.227857767816148,3.452859335795852,5.008702346678729,3.5149460053080044,7,24,0.14289321789321788,171,0.12291666666666667,30,0.0,8,0,47,0.6929719022669809,0.4777154513430766,1.424972770311398,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.048659023091967735,-0.5949155407446748,-0.3672090892273174,-0.3177030427641005,0,-1
0,Rodrigo Lima,616,xxNoneFoundxx,0,1245,162,0,0,58379,2013-09-05 03:05:30,0,Arctic Monkeys - Why'd You Only Call Me When You're High?,3oK22ll4cxw,11429055,CGQQAA,d,0,13,9,5,248,3,7.0580103226741935,2.7895807121644256,4.7662566514912985,3.095169351431754,7,36,-0.21625,84,0.1980952380952381,31,0.08,10,0,57,0.6752974894609423,0.39523613378727496,1.5399017340639332,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.3137779556018063,-1.7794627275089172,-1.1448236052968708,-0.8255836152174084,0,-1
0,DaftPunkVEVO,5859,xxNoneFoundxx,1,2160,261,0,1,94811,2014-02-24 08:00:00,1,Daft Punk - Doin' it Right (Official Audio) ft. Panda Bear,LL-gyhZVvx0,11037860,CJADEAA,z,0,14,2,24,55,0,7.042884881338861,3.767823498007517,4.976858727234289,3.3344537511509307,7,9,0.2020408163265306,97,0.2305194805194805,29,0.2857142857142857,10,1,58,0.7066505858162176,0.5349829738082058,1.4925559322921964,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.3606955231779284,0.473179901256391,-0.3677992279822164,-0.7347734949289879,1,-1
0,Steam Powered Giraffe,13447,xxNoneFoundxx,1,3284,346,0,0,113535,2012-02-09 05:27:30,0,Steam Powered Giraffe - Honeybee,ojYK6CW8gdw,9641497,CMgBEAA,a,0,12,2,9,40,3,6.98414447045516,4.12862540487595,5.055129764292919,3.516403148447403,6,6,-0.0016042780748663273,262,0.04545454545454545,12,0.0,4,0,32,0.7238008585987159,0.5911426120036841,1.4375853822463187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7564141774916031,1.4052040385855729,0.3638872985483607,-0.4056940254654526,0,16
0,MZA Music,2033,xxNoneFoundxx,1,2693,304,0,1,70414,2016-10-21 12:00:04,0,CPM 22 - Um Minuto Para o Fim do Mundo (Ao Vivo no Rock in Rio),TqOMV6NsqrI,8609820,CDIQAA,o,0,16,10,21,295,4,6.934994072031598,3.3081373786380386,4.847659015935708,3.4302363534115106,6,42,-0.03571428571428571,335,0.0,31,0.0,15,0,63,0.699014154242181,0.4770209381979938,1.413214285107355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.2668682853450896,-0.3664679348674244,0.2468623123489644,-0.02465143565379704,0,-1
1,LuisFonsiVEVO,2749611,xxNoneFoundxx,1,3547496,282,0,1,30057560,2017-01-13 05:00:02,0,Luis Fonsi - Despacito ft. Daddy Yankee,kJQP7kiw5Fk,5555912002,CJYBEAA,v,0,17,1,13,13,4,9.74475535849314,6.43927125655634,7.477953722706452,6.549921914438487,9,2,0.0,33,0.3333333333333333,18,0.0,6,1,39,0.7673823967462629,0.660793526329435,1.1416859346402641,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5023961526716246,1.4033925749558265,1.4120157865186764,0.9008742613365064,0,2
0,MarkRonsonVEVO,449707,xxNoneFoundxx,1,727232,271,0,1,11545363,2014-11-19 14:00:18,1,Mark Ronson - Uptown Funk ft. Bruno Mars,OPf0YbXqDm0,3256917992,CN4CEAA,p,0,14,11,19,323,2,9.512806823326844,5.652929647714068,7.062407592204997,5.861672980661732,9,47,0.21757936507936507,186,0.19047619047619047,33,0.0,7,1,40,0.7424104918105668,0.5942441334824783,1.2048450357951754,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.11357141166007476,0.05728982722995896,-0.0016500573308569624,0.11389832866756434,1,14
0,TaylorSwiftVEVO,489225,xxNoneFoundxx,1,885089,242,0,1,7810618,2014-08-18 21:18:00,0,Taylor Swift - Shake It Off,nfWlot6h_JM,2650920924,CMgBEAA,v,0,14,8,18,230,0,9.423396773081015,5.689508641914188,6.892685397945349,5.946986943314199,9,34,0.0,30,0.0,9,0.0,5,1,27,0.7314438268836427,0.6037640968453014,1.1590214445811649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.3796928519113719,0.3106312431344556,0.5258888280827665,0.912191116415771,0,2
0,TaylorSwiftVEVO,527936,xxNoneFoundxx,1,634599,273,0,1,8335301,2014-11-10 17:05:44,0,Taylor Swift - Blank Space,e-ORhEE9VVg,2343876199,CN4CEAA,v,0,14,11,10,314,0,9.369934668988089,5.7225812775877625,6.920921287460812,5.8024993834044425,9,46,0.0,32,0.0,5,0.0,4,1,26,0.7386306876148412,0.6107386529094951,1.1927483020946343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.14881709929712242,0.4875771567756859,0.2433267429037921,0.3947343496368725,0,2
0,shakiraVEVO,361168,xxNoneFoundxx,1,673692,200,0,1,7290092,2016-11-18 14:00:01,1,Shakira - Chantaje ft. Maluma,6Mgqbai3fKo,2255261833,CPoBEAA,v,0,16,11,18,323,4,9.353196970172242,5.5577092642354105,6.862733009091668,5.828461390195956,9,46,0.78125,69,-0.0021645021645021654,23,0.0,4,1,29,0.7337312611909304,0.5942042364722127,1.1774519122037006,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.2780547638994457,0.1446304691695568,0.37264379293898137,0.6555387461505882,0,4
0,MeghanTrainorVEVO,451027,xxNoneFoundxx,1,778449,190,0,1,6653153,2014-06-11 14:00:07,1,Meghan Trainor - All About That Bass,7PCkvCPvDXk,2227064426,CDIQAA,m,0,14,6,11,162,2,9.347732780775203,5.654202540991102,6.8230275108640095,5.891230165081266,9,24,0.10125661375661377,233,0.0025252525252525107,25,-0.15000000000000002,6,0,36,0.7299125542929971,0.6048742164110302,1.158166854743807,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.3825080074957785,0.37439063361545655,0.5809336982829195,0.970100146525164,1,-1
