Slopes,Intercepts,St_Dev
0.03766250202910181,0.41913402244880704,0.056603639126118224
0.0560449059687884,0.10259085148726887,0.07281861403693062
0.08370335651398708,-0.11052472217828013,0.05624576788459959
-0.3314820318148673,3.8256643946009774,0.490789184384858
